OBSID,CHAPNUM,inaudible_pct
2521,2,0.09090909090909091
2521,3,0.046153846153846156
2521,4,0.07462686567164178
2037,1,0.08333333333333333
2076,1,0.0
2076,2,0.0
2076,3,0.0
2529,2,0.0
2529,3,0.05555555555555555
2008,1,0.0
2008,3,0.05555555555555555
2036,1,0.03125
2036,2,0.0
2036,3,0.0
2036,4,0.03125
4418,2,0.0
4418,3,0.0425531914893617
4418,5,0.0425531914893617
4265,1,0.09375
4265,2,0.09090909090909091
4753,1,0.0
4753,2,0.0
4086,1,0.041666666666666664
4015,1,0.0
4015,2,0.05555555555555555
4015,3,0.02702702702702703
4015,4,0.02631578947368421
4061,1,0.0
4061,2,0.0
4061,3,0.0
4061,4,0.0
4118,2,0.05
4118,4,0.1
4118,5,0.045454545454545456
4063,1,0.0
4063,2,0.0
4063,3,0.025
4063,4,0.024390243902439025
4063,5,0.05
4302,1,0.075
4302,2,0.025
4302,4,0.0975609756097561
4601,1,0.06666666666666667
4756,1,0.0
4058,4,0.058823529411764705
4014,1,0.0
4014,2,0.043478260869565216
4014,4,0.045454545454545456
4416,1,0.06666666666666667
4416,2,0.0625
4562,1,0.06097560975609756
4562,2,0.07058823529411765
4562,3,0.07317073170731707
4562,4,0.06666666666666667
4562,5,0.056179775280898875
4055,1,0.05555555555555555
4230,4,0.07407407407407407
4481,2,0.09523809523809523
4481,3,0.047619047619047616
4481,4,0.0
4554,2,0.08571428571428572
4231,1,0.08974358974358974
4231,2,0.04
4231,3,0.024691358024691357
4231,4,0.06097560975609756
4134,1,0.02631578947368421
4129,1,0.06944444444444445
4129,2,0.0
4093,1,0.0
4093,2,0.02702702702702703
4093,3,0.07894736842105263
4160,1,0.0
4207,1,0.0625
4207,2,0.058823529411764705
4738,1,0.05714285714285714
4738,2,0.029411764705882353
4559,1,0.045454545454545456
4559,2,0.08333333333333333
4424,1,0.022222222222222223
4424,2,0.05747126436781609
4424,3,0.09195402298850575
4424,4,0.011235955056179775
4752,1,0.0
4752,2,0.047619047619047616
4752,3,0.047619047619047616
