OBSID,CHAPNUM,inaudible_pct
2117,7,0.08333333333333333
2117,8,0.0
2983,1,0.03571428571428571
4352,2,0.0
4352,3,0.0
4352,6,0.0
4352,7,0.0
4352,8,0.0
4694,2,0.0
4694,3,0.0
4694,4,0.08333333333333333
4694,6,0.08333333333333333
4730,5,0.045454545454545456
637,3,0.07407407407407407
637,7,0.0
637,8,0.07142857142857142
637,10,0.03571428571428571
2105,2,0.07692307692307693
2105,3,0.038461538461538464
2105,5,0.07692307692307693
2949,1,0.0
2949,2,0.07142857142857142
2949,6,0.0
239,2,0.1
239,3,0.1
239,4,0.09523809523809523
239,5,0.0
239,6,0.0
239,7,0.1
239,9,0.1
239,10,0.05
239,11,0.0
240,5,0.08
240,6,0.08333333333333333
240,8,0.041666666666666664
315,1,0.0
315,2,0.0
315,3,0.0
315,4,0.03571428571428571
315,5,0.03571428571428571
315,6,0.0
315,7,0.0
315,8,0.0
315,9,0.0
2474,2,0.06666666666666667
2474,6,0.021739130434782608
2474,8,0.06818181818181818
734,6,0.04
886,1,0.0
886,2,0.058823529411764705
886,5,0.0
886,6,0.05263157894736842
886,10,0.09523809523809523
2153,1,0.05555555555555555
2515,6,0.05555555555555555
2947,1,0.0
2947,2,0.0
2947,5,0.0
599,2,0.0
599,5,0.0
599,7,0.08333333333333333
599,8,0.08333333333333333
599,9,0.0
938,2,0.0
2609,1,0.07142857142857142
2609,2,0.0
2609,3,0.0
2609,5,0.0
2609,6,0.06666666666666667
4353,1,0.0
4353,2,0.07692307692307693
4353,4,0.07692307692307693
4353,5,0.0
4353,6,0.0
4689,1,0.1
4689,3,0.047619047619047616
4732,3,0.07692307692307693
4732,4,0.0
4732,6,0.0
4732,7,0.0
2475,1,0.058823529411764705
2475,2,0.05555555555555555
896,1,0.07692307692307693
896,4,0.08
966,2,0.0851063829787234
2178,1,0.0
2178,2,0.0
2178,5,0.0
2178,6,0.0
2673,1,0.0
2673,2,0.06060606060606061
2673,5,0.09375
2673,6,0.027777777777777776
2673,7,0.09375
2979,2,0.0
2979,3,0.0
2979,8,0.0
2979,9,0.0
2979,11,0.0
4354,1,0.058823529411764705
4354,2,0.0
4354,3,0.0
4354,4,0.0
4354,5,0.05555555555555555
4354,6,0.0
4354,7,0.0
4354,9,0.058823529411764705
4354,11,0.058823529411764705
601,3,0.0625
601,4,0.06666666666666667
601,6,0.0
849,2,0.0
849,6,0.09090909090909091
2674,1,0.06666666666666667
2695,1,0.1
2695,2,0.0
2695,3,0.0
2695,4,0.0
2695,5,0.1
2695,6,0.0
2951,1,0.1
2951,2,0.1
2951,3,0.0
2951,4,0.0
2951,5,0.0
2951,6,0.1
469,4,0.07692307692307693
469,6,0.07692307692307693
469,7,0.0
731,6,0.08333333333333333
731,8,0.08333333333333333
2170,1,0.0
2170,5,0.07142857142857142
2402,1,0.09302325581395349
2402,2,0.041666666666666664
2402,3,0.0
3014,2,0.0
3014,3,0.0
3014,5,0.0
3014,6,0.0
3014,7,0.0
119,1,0.06666666666666667
119,2,0.06666666666666667
119,3,0.0
119,5,0.058823529411764705
119,6,0.0
119,7,0.0
1021,2,0.0
2125,1,0.1
2125,2,0.0
2125,5,0.0
2125,6,0.0
2125,7,0.0
2517,1,0.09090909090909091
2517,6,0.08333333333333333
2517,8,0.08333333333333333
4554,3,0.05555555555555555
4745,1,0.0
4745,3,0.08333333333333333
4745,5,0.08333333333333333
4745,6,0.0
4758,2,0.1
4758,3,0.0
4758,4,0.1
4758,5,0.09090909090909091
4758,6,0.09090909090909091
67,3,0.05555555555555555
67,5,0.05555555555555555
67,7,0.0
67,8,0.0
739,5,0.05454545454545454
1020,2,0.05263157894736842
1020,3,0.0
1020,5,0.05263157894736842
1020,6,0.05263157894736842
2128,2,0.0
2128,4,0.06666666666666667
2516,2,0.0
2516,3,0.0
2516,4,0.0
2516,5,0.0
2516,7,0.06666666666666667
2516,8,0.0
2516,1,0.058823529411764705
2963,1,0.045454545454545456
2963,2,0.045454545454545456
2963,3,0.041666666666666664
2963,4,0.0
2963,5,0.0
2963,6,0.0
2963,7,0.045454545454545456
4740,3,0.0
4740,7,0.0
4740,8,0.0
4756,1,0.0
4756,2,0.0
117,4,0.0625
117,5,0.0625
117,6,0.0625
117,1,0.0
1045,1,0.08
2844,2,0.0
2844,4,0.0
2844,5,0.0
2940,1,0.08695652173913043
2940,2,0.08333333333333333
2940,3,0.08695652173913043
2940,5,0.08695652173913043
985,2,0.0
985,3,0.0
985,4,0.07142857142857142
985,5,0.0
985,6,0.07692307692307693
985,9,0.1
310,3,0.038461538461538464
310,8,0.037037037037037035
518,3,0.0
4357,1,0.0
4357,2,0.07692307692307693
4357,5,0.09090909090909091
4357,8,0.0
4357,9,0.0
4359,1,0.02702702702702703
4359,2,0.025
4359,4,0.0
4359,5,0.02702702702702703
4359,6,0.05
4359,7,0.02564102564102564
4359,9,0.04878048780487805
816,3,0.038461538461538464
1018,1,0.05263157894736842
1018,2,0.05
1120,1,0.0
1120,2,0.1
1120,6,0.0
1120,7,0.09090909090909091
1120,8,0.1
2606,2,0.0
2606,5,0.0
2606,8,0.0
2973,1,0.0
2973,2,0.0
2973,3,0.0
2973,4,0.0
2973,5,0.0
2973,6,0.0
2973,7,0.0
2973,8,0.0
4429,4,0.0
4429,8,0.0
150,1,0.0
150,2,0.06896551724137931
150,3,0.03571428571428571
150,4,0.0
150,5,0.037037037037037035
150,6,0.03571428571428571
150,7,0.04
150,8,0.04
773,1,0.1
773,3,0.1
773,4,0.09090909090909091
773,6,0.0
773,5,0.09090909090909091
1047,1,0.0625
242,1,0.0
242,2,0.0
242,3,0.0
242,4,0.0
242,5,0.0
242,6,0.0
242,7,0.0
242,8,0.0
242,9,0.0
817,4,0.08333333333333333
817,6,0.08333333333333333
2126,1,0.0
2126,2,0.0
2126,3,0.0
2126,4,0.06666666666666667
2126,5,0.0
2126,6,0.06666666666666667
2126,7,0.0
2126,8,0.0
2693,1,0.0
2693,4,0.0
2693,5,0.0
2693,6,0.09090909090909091
2980,1,0.045454545454545456
2980,4,0.08695652173913043
2980,5,0.08
4356,1,0.07692307692307693
4356,2,0.07692307692307693
4356,3,0.0
4737,3,0.0
4737,4,0.0
4737,6,0.0
313,2,0.034482758620689655
313,3,0.07407407407407407
313,5,0.06896551724137931
313,8,0.04
313,9,0.0
313,11,0.07407407407407407
814,4,0.0
955,2,0.07407407407407407
955,3,0.037037037037037035
955,6,0.05172413793103448
2261,2,0.0
2261,3,0.1
2617,5,0.09090909090909091
2617,8,0.0
2968,1,0.09523809523809523
2968,3,0.047619047619047616
2968,6,0.09523809523809523
2968,9,0.09523809523809523
311,3,0.0
311,4,0.0
311,5,0.0
311,6,0.09090909090909091
953,3,0.045454545454545456
953,4,0.047619047619047616
953,6,0.045454545454545456
953,7,0.0
2269,1,0.0625
2269,2,0.0
2269,3,0.038461538461538464
2269,4,0.045454545454545456
2269,5,0.0
2269,8,0.0
2269,6,0.038461538461538464
2672,1,0.08695652173913043
2672,4,0.05
2672,7,0.045454545454545456
2672,8,0.0
2967,1,0.043478260869565216
2967,2,0.047619047619047616
2967,4,0.045454545454545456
2967,5,0.09090909090909091
241,4,0.0
813,1,0.0
813,3,0.0
813,4,0.0
147,4,0.0
147,7,0.0
815,4,0.09523809523809523
815,6,0.043478260869565216
815,7,0.047619047619047616
1044,2,0.0
1044,4,0.0
1044,6,0.05
1044,7,0.0
1044,8,0.0
2264,2,0.0
2264,3,0.0
2264,4,0.0
2264,5,0.0
2264,6,0.0
2966,1,0.0
2966,2,0.0
2966,3,0.0
2966,4,0.0
2966,5,0.0
2966,6,0.0
2966,7,0.0
4430,1,0.0
4430,2,0.0
4430,3,0.08695652173913043
4430,4,0.09523809523809523
4430,5,0.045454545454545456
885,8,0.04
2109,1,0.0
2939,3,0.0
2939,8,0.07407407407407407
2256,1,0.0
2256,2,0.0
2256,4,0.06666666666666667
2256,5,0.07142857142857142
2256,6,0.0
2256,7,0.058823529411764705
2256,10,0.058823529411764705
2666,1,0.0
2666,2,0.0
2666,3,0.0
2666,4,0.0
2666,5,0.0
2666,6,0.0
2666,7,0.0
2666,8,0.0
2666,9,0.0
2263,1,0.08333333333333333
2263,5,0.0
2263,6,0.07692307692307693
2263,7,0.0
2263,8,0.0
2975,3,0.0
2975,8,0.0
2976,1,0.0
2976,2,0.0
2976,3,0.0
2976,4,0.0
2976,5,0.0
2976,6,0.0
2976,7,0.0
2976,8,0.0
2118,1,0.09090909090909091
2118,2,0.0
2118,3,0.0
2118,4,0.09090909090909091
2118,6,0.09090909090909091
2118,7,0.0
2304,7,0.09090909090909091
2260,3,0.0
2260,6,0.047619047619047616
2260,7,0.1
2616,2,0.06666666666666667
2616,8,0.0
3011,2,0.09090909090909091
3011,3,0.045454545454545456
3011,4,0.045454545454545456
3011,6,0.09523809523809523
3011,8,0.045454545454545456
2154,3,0.09523809523809523
2154,4,0.043478260869565216
2154,5,0.05
2154,7,0.047619047619047616
2154,8,0.045454545454545456
2518,1,0.027777777777777776
2518,2,0.02631578947368421
2518,4,0.08333333333333333
2518,5,0.09090909090909091
2518,7,0.08333333333333333
2518,8,0.02702702702702703
2950,2,0.0625
2950,6,0.06666666666666667
2950,7,0.0
2950,8,0.0
2262,2,0.07142857142857142
2262,3,0.07142857142857142
2262,4,0.0
2262,6,0.07142857142857142
2262,8,0.0
2602,2,0.09090909090909091
2602,3,0.1
2602,4,0.0
2602,5,0.0
2602,6,0.09090909090909091
2602,8,0.0
2602,9,0.0
2268,1,0.0
3015,3,0.08888888888888889
3015,4,0.023809523809523808
3015,5,0.09090909090909091
3015,8,0.045454545454545456
2610,6,0.1
2842,4,0.08333333333333333
2842,6,0.08695652173913043
2842,8,0.08333333333333333
2952,2,0.0
2952,5,0.0
172,1,0.023255813953488372
172,2,0.0
172,3,0.0
172,4,0.021739130434782608
173,1,0.0
173,2,0.0
173,3,0.0
173,4,0.0
173,5,0.0
173,6,0.0
1067,1,0.03333333333333333
1077,1,0.0625
1077,2,0.02040816326530612
1077,3,0.02
1077,4,0.043478260869565216
717,2,0.03571428571428571
928,1,0.09090909090909091
928,5,0.09090909090909091
1073,2,0.05555555555555555
1073,4,0.045454545454545456
1073,7,0.045454545454545456
1095,1,0.043478260869565216
1095,3,0.043478260869565216
1095,4,0.08
1052,4,0.07142857142857142
1053,4,0.0
1053,6,0.08
1054,1,0.047619047619047616
1054,2,0.0
1054,3,0.0
1054,5,0.043478260869565216
1005,3,0.0
1005,5,0.0
1005,6,0.07142857142857142
1137,5,0.07692307692307693
1137,7,0.0
1137,8,0.07142857142857142
1137,9,0.07692307692307693
1137,10,0.07692307692307693
2698,7,0.05555555555555555
2953,3,0.1
2953,4,0.0
2953,6,0.1
2953,7,0.0
2953,8,0.0
2957,2,0.0
2957,3,0.0
2957,4,0.0
2957,5,0.0
2957,6,0.08333333333333333
2957,7,0.0
2957,8,0.0
946,3,0.08333333333333333
946,6,0.09090909090909091
1152,2,0.0
2437,2,0.0
2437,3,0.0
2437,7,0.0
2645,1,0.0
2645,6,0.0
2645,7,0.0
2781,5,0.05
2781,7,0.05555555555555555
4104,7,0.07692307692307693
4475,1,0.0
4475,2,0.0
4475,3,0.0
4475,4,0.0
4475,5,0.0
4475,6,0.0
4475,7,0.0
4475,8,0.0
4664,1,0.0
4664,2,0.0
4664,3,0.0
4664,4,0.0
4664,5,0.0
4664,6,0.0
4664,7,0.0
4664,8,0.0
4664,9,0.0
4664,10,0.0
1162,3,0.07692307692307693
1162,4,0.07692307692307693
1162,5,0.08
1162,6,0.07692307692307693
1162,7,0.07407407407407407
1094,1,0.0
1094,2,0.0
1094,3,0.0
1094,4,0.041666666666666664
1094,5,0.0
1094,7,0.0
1094,8,0.0
2149,3,0.0
2149,4,0.07142857142857142
2149,5,0.0
2960,3,0.07407407407407407
2960,6,0.03571428571428571
2960,7,0.08333333333333333
3003,3,0.0
3003,7,0.05263157894736842
4231,1,0.1
4231,2,0.07894736842105263
4231,3,0.05405405405405406
4231,4,0.02631578947368421
4231,5,0.02564102564102564
4231,6,0.023809523809523808
4231,7,0.05
4231,8,0.07142857142857142
1006,2,0.0
1006,4,0.09090909090909091
1099,5,0.1
154,1,0.05555555555555555
154,2,0.0
154,3,0.0
154,4,0.05
154,5,0.0
154,6,0.030303030303030304
154,7,0.05555555555555555
904,8,0.0
904,10,0.0625
1026,1,0.0
1026,4,0.05263157894736842
1026,6,0.0
1026,7,0.058823529411764705
1026,8,0.05555555555555555
750,2,0.07142857142857142
1037,1,0.06666666666666667
1037,2,0.06666666666666667
1037,3,0.0
1037,4,0.0
165,1,0.044444444444444446
165,2,0.06521739130434782
165,3,0.08
165,4,0.061224489795918366
165,5,0.04
2629,2,0.0625
2629,4,0.06060606060606061
2629,5,0.06666666666666667
2955,1,0.0
2955,2,0.0
2955,3,0.0
2955,4,0.06666666666666667
2955,5,0.0
2955,6,0.0
2955,7,0.0
2955,8,0.0
2971,1,0.07692307692307693
2971,2,0.0
2971,3,0.0
2971,4,0.07692307692307693
2971,6,0.0
2971,7,0.0
4076,1,0.06666666666666667
4076,2,0.03333333333333333
4076,3,0.0
4076,4,0.0
4076,6,0.034482758620689655
4233,1,0.05263157894736842
4233,2,0.0
4233,3,0.0
4233,4,0.0
4233,6,0.07142857142857142
4233,7,0.0
1092,4,0.09090909090909091
1092,5,0.08695652173913043
1093,4,0.045454545454545456
2148,5,0.06666666666666667
2148,6,0.07142857142857142
2486,2,0.0
2486,4,0.1
2486,6,0.1
2486,7,0.0
2486,8,0.0
2486,9,0.0
2959,4,0.0
2959,7,0.09090909090909091
4075,3,0.0
4229,5,0.0
4416,2,0.0
4416,3,0.0
54,4,0.058823529411764705
54,5,0.05263157894736842
54,7,0.02857142857142857
749,1,0.038461538461538464
749,2,0.037037037037037035
749,3,0.07692307692307693
749,4,0.037037037037037035
749,7,0.0
1035,1,0.09876543209876543
1035,2,0.09876543209876543
1036,1,0.08
1036,2,0.06896551724137931
1036,4,0.06896551724137931
999,2,0.07692307692307693
999,3,0.07142857142857142
999,4,0.06451612903225806
999,5,0.0
999,6,0.0
999,7,0.1
169,2,0.1
1013,2,0.06818181818181818
1039,4,0.0
1039,5,0.0
1039,7,0.0
1039,6,0.0625
2699,1,0.0
2699,3,0.07142857142857142
2699,4,0.09090909090909091
2883,1,0.0
2883,2,0.0
2883,3,0.0
2883,4,0.0
2883,7,0.0
2883,8,0.0
2883,9,0.0
2954,1,0.09090909090909091
2954,2,0.0
2954,3,0.0
2954,4,0.07692307692307693
2954,5,0.0
2954,6,0.0
2954,7,0.0
4078,1,0.0
4078,2,0.0
4078,4,0.0
4078,5,0.0
4078,7,0.0
4078,8,0.043478260869565216
4078,9,0.0
4078,10,0.0
4078,11,0.0
4126,2,0.0
4126,3,0.07692307692307693
4126,5,0.06666666666666667
4126,7,0.0
4423,5,0.07692307692307693
1028,6,0.08333333333333333
1057,1,0.09090909090909091
1057,2,0.09090909090909091
1057,3,0.06451612903225806
1057,4,0.0
1058,3,0.08823529411764706
1058,4,0.06060606060606061
1058,5,0.06451612903225806
2360,4,0.08
2360,5,0.043478260869565216
2360,6,0.09523809523809523
2360,7,0.09090909090909091
2360,8,0.08695652173913043
2485,2,0.0
2485,3,0.0
2485,4,0.0
2485,7,0.06666666666666667
2485,8,0.0
2485,9,0.0
2623,1,0.06666666666666667
2623,2,0.0
2623,3,0.058823529411764705
2623,4,0.0
2623,7,0.0
2623,8,0.05263157894736842
4079,1,0.029411764705882353
4079,2,0.025
4079,3,0.0
4079,4,0.02631578947368421
4079,5,0.027777777777777776
4079,6,0.02631578947368421
4079,7,0.0
4079,8,0.0
4079,9,0.02702702702702703
4079,10,0.0
4418,2,0.045454545454545456
4418,3,0.0
4418,4,0.0
4418,5,0.047619047619047616
4418,6,0.0
4418,7,0.047619047619047616
4418,9,0.0
4418,10,0.0
4418,11,0.09523809523809523
4477,1,0.0
4477,2,0.0
4477,3,0.0
4477,4,0.0
4477,5,0.0
4477,6,0.0
4477,7,0.0
4477,8,0.0
97,1,0.0
97,3,0.047619047619047616
694,4,0.06896551724137931
1145,1,0.047619047619047616
1145,2,0.05555555555555555
1145,3,0.05555555555555555
1145,4,0.08333333333333333
1145,5,0.0
1145,6,0.1
113,2,0.058823529411764705
113,6,0.05405405405405406
1060,3,0.0
1060,4,0.05263157894736842
1060,5,0.0
1060,6,0.05555555555555555
1072,2,0.0
1068,1,0.08
1068,2,0.04
1068,5,0.07692307692307693
1078,2,0.06451612903225806
1078,3,0.03225806451612903
935,1,0.1
935,4,0.047619047619047616
935,5,0.0
1096,1,0.0
1096,2,0.0625
957,1,0.05263157894736842
957,2,0.1
957,4,0.0
957,6,0.0
962,1,0.08
962,6,0.034482758620689655
962,7,0.0
962,8,0.0
962,9,0.0
962,10,0.08
1090,4,0.08
2488,1,0.0
2488,7,0.08333333333333333
2961,8,0.09090909090909091
3034,3,0.0
3034,4,0.0
3034,5,0.0
3034,6,0.0
4422,3,0.0
4422,4,0.0
4422,5,0.0
4422,6,0.0
4422,7,0.0
4422,8,0.0
1069,6,0.06666666666666667
1079,2,0.0
1079,3,0.041666666666666664
1079,4,0.07692307692307693
693,2,0.1
693,3,0.1
693,4,0.05
693,5,0.0
1029,1,0.07692307692307693
1029,2,0.0
1029,3,0.0
1029,4,0.08
1029,5,0.038461538461538464
1055,1,0.03333333333333333
1055,2,0.0
1055,4,0.06451612903225806
1056,1,0.0
168,2,0.08571428571428572
168,3,0.08333333333333333
168,4,0.05405405405405406
168,6,0.06060606060606061
906,1,0.0
906,2,0.0
906,3,0.058823529411764705
906,4,0.0625
1027,1,0.0
1027,2,0.05
1027,3,0.0
1027,4,0.0
1041,4,0.0
1041,6,0.0
1166,2,0.0
1166,4,0.0
1166,6,0.0
1166,8,0.0
2628,3,0.08
2628,4,0.08333333333333333
2628,6,0.038461538461538464
2628,7,0.04
2884,2,0.0
2884,3,0.0
2884,5,0.0
2884,6,0.0
2884,8,0.0
2956,1,0.0
2956,2,0.0
2956,4,0.0
2956,5,0.0
2956,8,0.1
3032,3,0.0
3032,4,0.0
3032,6,0.0
3032,8,0.0
51,2,0.08695652173913043
1144,4,0.07142857142857142
1165,1,0.1
1165,4,0.05
1165,5,0.047619047619047616
1165,8,0.09523809523809523
2168,7,0.0
2624,1,0.07142857142857142
2624,2,0.0625
2624,3,0.0
2624,4,0.0
2624,5,0.05555555555555555
2624,8,0.0
930,2,0.08333333333333333
930,4,0.08333333333333333
930,5,0.08333333333333333
930,6,0.08333333333333333
930,3,0.07692307692307693
2438,1,0.08571428571428572
2438,5,0.09090909090909091
2438,6,0.0967741935483871
2644,2,0.08108108108108109
2780,2,0.0
2780,4,0.0
2780,5,0.0
2780,6,0.0
2780,7,0.0
2780,8,0.0
4101,1,0.0
4101,2,0.047619047619047616
4101,3,0.0
4101,4,0.09523809523809523
4101,5,0.047619047619047616
4101,6,0.047619047619047616
4101,7,0.0
4101,8,0.0
4101,9,0.0
4124,1,0.0
4124,2,0.0
4124,3,0.058823529411764705
4124,4,0.0
4124,5,0.0
4124,7,0.058823529411764705
4124,8,0.058823529411764705
4124,9,0.0
84,1,0.08333333333333333
84,2,0.0
84,3,0.06666666666666667
84,6,0.08333333333333333
84,7,0.0
84,8,0.08333333333333333
934,4,0.0
929,2,0.09375
929,5,0.0
929,6,0.07142857142857142
163,1,0.0
163,2,0.09090909090909091
163,3,0.1
1160,1,0.0
1160,2,0.06666666666666667
1160,3,0.07142857142857142
1160,4,0.0
994,6,0.08333333333333333
1059,3,0.09090909090909091
1059,8,0.0
1075,2,0.058823529411764705
1075,5,0.0625
1075,6,0.0
937,2,0.07407407407407407
937,3,0.08333333333333333
937,4,0.08695652173913043
937,7,0.08
996,2,0.08695652173913043
996,5,0.08695652173913043
2972,5,0.0
2958,7,0.0
3033,5,0.07407407407407407
2287,5,0.06666666666666667
2619,1,0.0
2619,2,0.0
2619,3,0.0
2619,4,0.0
2619,5,0.0
2619,6,0.0
2619,7,0.0
2619,8,0.0
2659,1,0.1
2659,3,0.09523809523809523
2659,4,0.09523809523809523
2659,5,0.05
2659,8,0.047619047619047616
4102,1,0.0625
4102,2,0.0
4102,4,0.0
4102,5,0.0
4102,6,0.0
4102,7,0.0625
4102,8,0.058823529411764705
2700,1,0.0
2700,2,0.0
2700,3,0.0
2700,4,0.0
2700,5,0.0
2700,6,0.0
2700,7,0.0
2700,8,0.0
2848,1,0.0
2848,2,0.0
2848,3,0.0
2848,4,0.0
2848,6,0.0
2848,7,0.0
4105,2,0.0
4105,8,0.0
4105,9,0.0
4415,3,0.1
4415,4,0.09090909090909091
4415,5,0.0
4415,8,0.09090909090909091
4415,9,0.1
4476,1,0.0
4476,2,0.0
4476,3,0.0
4476,4,0.0
4476,5,0.0
4476,6,0.0
4476,7,0.0
4476,8,0.0
4476,9,0.0
2622,2,0.058823529411764705
2622,4,0.0
2622,5,0.0
2622,6,0.0
2622,7,0.0
2658,4,0.0
2658,5,0.0
2658,8,0.0
4103,1,0.0
4103,2,0.0
4103,3,0.0
4103,4,0.0
4103,5,0.0
4103,8,0.08695652173913043
4125,1,0.0
4125,2,0.0
4125,3,0.0
4125,4,0.08333333333333333
4125,5,0.08333333333333333
4125,7,0.0
4125,8,0.0
4480,1,0.030303030303030304
4480,6,0.0
4480,7,0.047619047619047616
4480,11,0.05
2487,1,0.0
2487,5,0.0
2487,7,0.0
2487,8,0.0
3004,1,0.0625
3004,3,0.0625
4074,4,0.08333333333333333
4074,6,0.038461538461538464
4228,7,0.09090909090909091
4481,2,0.058823529411764705
4481,3,0.058823529411764705
4481,4,0.058823529411764705
4481,5,0.0
4669,2,0.08333333333333333
2661,3,0.09090909090909091
2661,8,0.0
2289,1,0.05
2621,2,0.0
2621,3,0.06666666666666667
2621,4,0.07142857142857142
2621,5,0.0
2621,7,0.0
2621,8,0.06666666666666667
2660,1,0.0
2660,5,0.0
2660,6,0.0
2660,7,0.0625
2660,8,0.0
4100,1,0.0
4100,3,0.07142857142857142
4100,4,0.06666666666666667
4100,5,0.0
4100,6,0.07142857142857142
4100,7,0.0
4100,8,0.0
4100,9,0.0
4230,3,0.03333333333333333
4230,8,0.038461538461538464
184,1,0.038461538461538464
184,2,0.037037037037037035
184,6,0.0
184,7,0.07692307692307693
184,8,0.0
833,1,0.07142857142857142
833,5,0.07142857142857142
833,7,0.07142857142857142
182,1,0.02857142857142857
182,2,0.027777777777777776
182,3,0.02857142857142857
182,4,0.05405405405405406
182,5,0.0
182,6,0.05714285714285714
182,7,0.0
182,8,0.05714285714285714
386,1,0.05128205128205128
386,3,0.0
386,4,0.0
386,5,0.05
386,6,0.04878048780487805
386,7,0.05
658,1,0.09090909090909091
658,2,0.0
658,3,0.0
658,4,0.0
658,5,0.09375
511,1,0.0
511,2,0.08333333333333333
511,3,0.07142857142857142
511,5,0.07692307692307693
511,6,0.07692307692307693
511,7,0.07692307692307693
983,1,0.09090909090909091
983,6,0.0
2089,1,0.03125
2089,2,0.06060606060606061
2089,5,0.0967741935483871
2089,6,0.06060606060606061
2442,1,0.06666666666666667
2442,4,0.06666666666666667
2442,5,0.0
2527,1,0.0
2527,2,0.0
2527,4,0.09090909090909091
2527,5,0.0
2527,7,0.09090909090909091
4151,1,0.0
4348,1,0.0
4348,2,0.1
4348,3,0.0
4348,4,0.0
4348,5,0.0
4348,6,0.0
265,1,0.1
265,2,0.09090909090909091
265,4,0.09090909090909091
265,5,0.0
265,6,0.0
598,2,0.06060606060606061
598,5,0.0625
598,6,0.0
598,7,0.09090909090909091
598,8,0.08571428571428572
820,1,0.05
2029,1,0.041666666666666664
2029,2,0.0
2029,3,0.045454545454545456
2029,4,0.0
2121,1,0.0
2121,2,0.07692307692307693
2121,3,0.0
2121,4,0.0
2121,5,0.0
2121,6,0.07692307692307693
2717,1,0.0
2717,2,0.0
2717,3,0.0
2717,4,0.0
2717,5,0.0
2717,7,0.0
210,1,0.03571428571428571
372,1,0.08333333333333333
548,10,0.0967741935483871
2070,1,0.05263157894736842
2070,2,0.03225806451612903
2070,3,0.06666666666666667
2070,4,0.05172413793103448
2070,5,0.01694915254237288
2278,1,0.1
235,1,0.038461538461538464
235,2,0.037037037037037035
235,3,0.07692307692307693
235,4,0.038461538461538464
235,6,0.07692307692307693
556,1,0.06976744186046512
556,2,0.0
556,5,0.09090909090909091
556,8,0.07894736842105263
782,4,0.05263157894736842
782,6,0.1
216,1,0.047619047619047616
216,2,0.047619047619047616
216,4,0.045454545454545456
216,5,0.047619047619047616
678,5,0.0625
798,1,0.07894736842105263
798,3,0.0
798,4,0.06521739130434782
798,5,0.0784313725490196
798,7,0.023255813953488372
2234,1,0.0
2234,2,0.0
2234,3,0.0
2234,5,0.0
2234,6,0.0
2234,7,0.0
2234,8,0.0
2649,3,0.09090909090909091
2649,4,0.0
2649,5,0.0
2649,6,0.09090909090909091
926,1,0.07692307692307693
926,2,0.07142857142857142
926,3,0.07142857142857142
991,1,0.02631578947368421
991,2,0.0
991,3,0.07317073170731707
991,5,0.06818181818181818
2093,2,0.08333333333333333
2093,4,0.058823529411764705
2444,1,0.09523809523809523
2444,2,0.07142857142857142
2529,1,0.09090909090909091
2529,2,0.09090909090909091
2529,3,0.0
2529,4,0.0
2529,5,0.0
2529,7,0.0
4153,1,0.0392156862745098
4153,2,0.04
4153,3,0.0
4153,4,0.0196078431372549
4153,5,0.057692307692307696
4679,4,0.0
4679,5,0.07692307692307693
284,1,0.07692307692307693
284,2,0.0
284,3,0.038461538461538464
284,4,0.07407407407407407
477,1,0.06451612903225806
635,3,0.02127659574468085
635,5,0.0425531914893617
2220,1,0.0
2220,2,0.07142857142857142
2276,2,0.1
2276,4,0.0
4264,1,0.08695652173913043
4264,2,0.043478260869565216
4264,3,0.043478260869565216
4264,6,0.043478260869565216
4264,7,0.04
4562,2,0.0
4562,4,0.02631578947368421
4562,5,0.02857142857142857
4562,8,0.023255813953488372
4562,9,0.075
4562,10,0.025
4562,11,0.07317073170731707
627,1,0.045454545454545456
627,2,0.045454545454545456
627,5,0.0
627,8,0.0
627,11,0.043478260869565216
821,1,0.034482758620689655
821,4,0.07352941176470588
821,6,0.06172839506172839
366,1,0.1
494,1,0.038461538461538464
856,1,0.09523809523809523
856,2,0.047619047619047616
856,3,0.047619047619047616
856,4,0.0
856,5,0.0
856,6,0.09090909090909091
856,7,0.09523809523809523
856,8,0.0
2157,1,0.0625
2157,2,0.0
2157,3,0.0
2157,4,0.0625
2157,5,0.0
2157,6,0.0
2157,7,0.0
2354,1,0.06666666666666667
2354,2,0.0625
2354,3,0.0
2354,4,0.0
2354,5,0.0
2354,6,0.0
2540,1,0.0
2540,2,0.0
2540,3,0.09090909090909091
2540,4,0.0
2540,5,0.0
2540,6,0.09090909090909091
2540,7,0.09090909090909091
4019,1,0.0
4019,3,0.0
4019,4,0.05263157894736842
4019,5,0.05555555555555555
4019,6,0.1
4081,1,0.0
4081,2,0.0
4081,3,0.047619047619047616
4081,4,0.0
4081,5,0.0
4081,6,0.0
4081,7,0.0
4387,1,0.0
4387,2,0.0
4387,3,0.0
4387,7,0.0
4387,8,0.0
762,1,0.05263157894736842
1015,4,0.09375
2996,2,0.0
2996,4,0.0
2996,6,0.0
4012,3,0.1
4012,4,0.0
4012,6,0.0
4012,7,0.0
4128,1,0.0
4128,2,0.0
4128,4,0.0
369,2,0.029411764705882353
369,5,0.02631578947368421
501,3,0.06060606060606061
501,4,0.058823529411764705
891,6,0.08333333333333333
891,7,0.058823529411764705
2025,2,0.058823529411764705
2025,3,0.0
2025,4,0.0625
2025,6,0.058823529411764705
2113,6,0.047619047619047616
4033,1,0.0
4033,3,0.0
4204,1,0.02564102564102564
4204,2,0.025
